LineId,Time,Level,Content,EventId,EventTemplate,ParameterList
132,1618121617.922243000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
133,1618121617.922243000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
134,1618121618.126022000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
135,1618121618.126022000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
136,1618121618.126098000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
137,1618121618.126098000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
138,1618121618.333042000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
139,1618121618.333042000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
140,1618121618.333115000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
141,1618121618.333164000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
142,1618121618.333164000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
143,1618121623.994958000,INFO,MEASUREMENT REPORT: RSRP:	-98	RSRQ:	-19.5	NEIGH:	{1},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-98', '-19.5', '{1}']"
144,1618121623.995007000,INFO,MEASUREMENT REPORT: RSRP:	-97	RSRQ:	-19.5	NEIGH:	{1},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-97', '-19.5', '{1}']"
145,1618121624.489926000,INFO,MEASUREMENT REPORT: RSRP:	-100	RSRQ:	-19.5	NEIGH:	{1},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-100', '-19.5', '{1}']"
146,1618121625.229629000,INFO,RRC CONNECTION REESTABLISHMENT REQUEST,e17eede7,RRC CONNECTION <*> <*>,['REESTABLISHMENT REQUEST']
147,1618121625.229656000,INFO,RRC CONNECTION REESTABLISHMENT REJECT,e17eede7,RRC CONNECTION <*> <*>,['REESTABLISHMENT REJECT']
148,1618121625.585683000,INFO,RRC CONNECTION REQUEST,19f1ee84,RRC CONNECTION <*>,['REQUEST']
149,1618121625.585711000,INFO,RRC CONNECTION SETUP,19f1ee84,RRC CONNECTION <*>,['SETUP']
150,1618121625.585726000,INFO,RRC CONNECTION SETUP COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['SETUP COMPLETE']
151,1618121625.585726000,INFO,TRACKING AREA UPDATE REQUEST,7c254454,TRACKING AREA UPDATE <*>,['REQUEST']
152,1618121625.585740000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
153,1618121625.585740000,INFO,TRACKING AREA UPDATE REJECT,7c254454,TRACKING AREA UPDATE <*>,['REJECT']
154,1618121626.763810000,INFO,RRC CONNECTION REQUEST,19f1ee84,RRC CONNECTION <*>,['REQUEST']
155,1618121626.763836000,INFO,RRC CONNECTION SETUP,19f1ee84,RRC CONNECTION <*>,['SETUP']
156,1618121626.763853000,INFO,RRC CONNECTION SETUP COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['SETUP COMPLETE']
157,1618121626.763853000,INFO,ATTACH REQUEST,dadcc3b2,ATTACH REQUEST,[]
158,1618121626.991578000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
159,1618121626.991578000,INFO,IDENTITY REQUEST,c7258716,IDENTITY <*>,['REQUEST']
160,1618121626.991633000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
161,1618121626.991633000,INFO,IDENTITY RESPONSE,c7258716,IDENTITY <*>,['RESPONSE']
162,1618121710.083413000,INFO,RRC CONNECTION REQUEST,19f1ee84,RRC CONNECTION <*>,['REQUEST']
163,1618121710.083440000,INFO,RRC CONNECTION SETUP,19f1ee84,RRC CONNECTION <*>,['SETUP']
164,1618121710.083480000,INFO,RRC CONNECTION SETUP COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['SETUP COMPLETE']
165,1618121710.083480000,INFO,TRACKING AREA UPDATE REQUEST,7c254454,TRACKING AREA UPDATE <*>,['REQUEST']
166,1618121710.083497000,INFO,PAGING,0a2f5089,PAGING,[]
167,1618121710.421038000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
168,1618121710.421038000,INFO,AUTHENTICATION REQUEST,6577c5e3,AUTHENTICATION <*>,['REQUEST']
169,1618121710.421137000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
170,1618121710.421137000,INFO,AUTHENTICATION RESPONSE,6577c5e3,AUTHENTICATION <*>,['RESPONSE']
171,1618121710.421173000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
172,1618121710.421173000,INFO,SECURITY MODE COMMAND,b9fd3309,SECURITY MODE <*>,['COMMAND']
173,1618121710.421202000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
174,1618121710.421202000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
175,1618121710.847472000,INFO,SECURITY MODE COMMAND,b9fd3309,SECURITY MODE <*>,['COMMAND']
176,1618121710.847515000,INFO,SECURITY MODE COMPLETE,b9fd3309,SECURITY MODE <*>,['COMPLETE']
177,1618121710.847535000,INFO,UE CAPABILITY ENQUIRY,7bc5722c,UE CAPABILITY <*>,['ENQUIRY']
178,1618121710.847556000,INFO,UE CAPABILITY INFORMATION,7bc5722c,UE CAPABILITY <*>,['INFORMATION']
179,1618121710.847615000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
180,1618121710.847615000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
181,1618121710.847632000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
182,1618121710.847659000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
183,1618121710.847659000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
184,1618121710.847673000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
185,1618121710.847685000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
186,1618121710.847697000,INFO,MEASUREMENT REPORT: RSRP:	-111	RSRQ:	-15.5	NEIGH:	{0},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-111', '-15.5', '{0}']"
187,1618121710.847723000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
188,1618121710.847723000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
189,1618121710.847760000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
190,1618121710.847760000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
191,1618121711.055843000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
192,1618121711.055843000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
193,1618121711.055880000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
194,1618121711.055880000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
195,1618121711.270337000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
196,1618121711.270337000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
197,1618121711.270393000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
198,1618121711.270465000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
199,1618121711.270465000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
200,1618121720.152832000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
201,1618121720.152896000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
202,1618121721.426853000,INFO,MEASUREMENT REPORT: RSRP:	-111	RSRQ:	-15.5	NEIGH:	{0},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-111', '-15.5', '{0}']"
203,1618121722.390832000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
204,1618121722.390872000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
205,1618121727.832496000,INFO,RRC CONNECTION RELEASE,19f1ee84,RRC CONNECTION <*>,['RELEASE']
206,1618121733.299783000,INFO,PAGING,0a2f5089,PAGING,[]
207,1618121737.003346000,INFO,RRC CONNECTION REQUEST,19f1ee84,RRC CONNECTION <*>,['REQUEST']
208,1618121737.201260000,INFO,RRC CONNECTION SETUP,19f1ee84,RRC CONNECTION <*>,['SETUP']
209,1618121737.201321000,INFO,RRC CONNECTION SETUP COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['SETUP COMPLETE']
210,1618121737.201321000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
211,1618121737.201348000,INFO,SECURITY MODE COMMAND,b9fd3309,SECURITY MODE <*>,['COMMAND']
212,1618121737.201374000,INFO,SECURITY MODE COMPLETE,b9fd3309,SECURITY MODE <*>,['COMPLETE']
213,1618121737.201395000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
214,1618121737.201416000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
215,1618121737.201435000,INFO,UE CAPABILITY ENQUIRY,7bc5722c,UE CAPABILITY <*>,['ENQUIRY']
216,1618121737.201454000,INFO,UE CAPABILITY INFORMATION,7bc5722c,UE CAPABILITY <*>,['INFORMATION']
217,1618121737.201475000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
218,1618121737.201494000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
219,1618121737.201511000,INFO,MEASUREMENT REPORT: RSRP:	-109	RSRQ:	-10.5	NEIGH:	{0},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-109', '-10.5', '{0}']"
220,1618121744.905948000,INFO,PAGING,0a2f5089,PAGING,[]
221,1618121747.466389000,INFO,PAGING,0a2f5089,PAGING,[]
222,1618121747.773247000,INFO,MEASUREMENT REPORT: RSRP:	-109	RSRQ:	-9.5	NEIGH:	{0},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-109', '-9.5', '{0}']"
223,1618121747.773307000,INFO,RRC CONNECTION RELEASE,19f1ee84,RRC CONNECTION <*>,['RELEASE']
224,1618121749.940361000,INFO,PAGING,0a2f5089,PAGING,[]
225,1618121758.899018000,INFO,PAGING,0a2f5089,PAGING,[]
226,1618121771.700194000,INFO,PAGING,0a2f5089,PAGING,[]
227,1618121780.659274000,INFO,PAGING,0a2f5089,PAGING,[]
228,1618121783.220121000,INFO,PAGING,0a2f5089,PAGING,[]
229,1618121812.661961000,INFO,PAGING,0a2f5089,PAGING,[]
230,1618121844.664496000,INFO,PAGING,0a2f5089,PAGING,[]
231,1618121863.863153000,INFO,PAGING,0a2f5089,PAGING,[]
232,1618121868.983046000,INFO,PAGING,0a2f5089,PAGING,[]
233,1618121871.548647000,INFO,PAGING,0a2f5089,PAGING,[]
234,1618121902.265419000,INFO,PAGING,0a2f5089,PAGING,[]
235,1618121903.544793000,INFO,PAGING,0a2f5089,PAGING,[]
236,1618121950.905131000,INFO,PAGING,0a2f5089,PAGING,[]
237,1618121950.905184000,INFO,RRC CONNECTION REQUEST,19f1ee84,RRC CONNECTION <*>,['REQUEST']
238,1618121950.905202000,INFO,RRC CONNECTION SETUP,19f1ee84,RRC CONNECTION <*>,['SETUP']
239,1618121950.905220000,INFO,RRC CONNECTION SETUP COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['SETUP COMPLETE']
240,1618121950.905220000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
241,1618121950.905240000,INFO,SECURITY MODE COMMAND,b9fd3309,SECURITY MODE <*>,['COMMAND']
242,1618121950.905255000,INFO,SECURITY MODE COMPLETE,b9fd3309,SECURITY MODE <*>,['COMPLETE']
243,1618121950.905269000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
244,1618121950.905283000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
245,1618121950.905295000,INFO,UE CAPABILITY ENQUIRY,7bc5722c,UE CAPABILITY <*>,['ENQUIRY']
246,1618121950.905308000,INFO,UE CAPABILITY INFORMATION,7bc5722c,UE CAPABILITY <*>,['INFORMATION']
247,1618121951.690039000,INFO,MEASUREMENT REPORT: RSRP:	-124	RSRQ:	-19.5	NEIGH:	{0},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-124', '-19.5', '{0}']"
248,1618121951.690091000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
249,1618121951.690113000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
250,1618121952.631982000,INFO,MEASUREMENT REPORT: RSRP:	-124	RSRQ:	-19.5	NEIGH:	{1},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-124', '-19.5', '{1}']"
251,1618121952.632028000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
252,1618121952.632068000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
253,1618121953.672973000,INFO,MEASUREMENT REPORT: RSRP:	-125	RSRQ:	-19.5	NEIGH:	{1},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-125', '-19.5', '{1}']"
254,1618121953.673039000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
255,1618121953.673097000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
256,1618121954.551591000,INFO,MEASUREMENT REPORT: RSRP:	-124	RSRQ:	-19.5	NEIGH:	{1},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-124', '-19.5', '{1}']"
257,1618121954.551632000,INFO,RRC CONNECTION RELEASE,19f1ee84,RRC CONNECTION <*>,['RELEASE']
258,1618121954.805532000,INFO,RRC CONNECTION REQUEST,19f1ee84,RRC CONNECTION <*>,['REQUEST']
259,1618121954.805565000,INFO,RRC CONNECTION SETUP,19f1ee84,RRC CONNECTION <*>,['SETUP']
260,1618121954.805588000,INFO,RRC CONNECTION SETUP COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['SETUP COMPLETE']
261,1618121954.805588000,INFO,TRACKING AREA UPDATE REQUEST,7c254454,TRACKING AREA UPDATE <*>,['REQUEST']
262,1618121954.805605000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
263,1618121954.805605000,INFO,IDENTITY REQUEST,c7258716,IDENTITY <*>,['REQUEST']
264,1618121954.805648000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
265,1618121954.805648000,INFO,IDENTITY RESPONSE,c7258716,IDENTITY <*>,['RESPONSE']
266,1618123242.608257000,INFO,RRC CONNECTION REQUEST,19f1ee84,RRC CONNECTION <*>,['REQUEST']
267,1618123242.809159000,INFO,RRC CONNECTION SETUP,19f1ee84,RRC CONNECTION <*>,['SETUP']
268,1618123242.809202000,INFO,RRC CONNECTION SETUP COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['SETUP COMPLETE']
269,1618123242.809202000,INFO,ATTACH REQUEST,dadcc3b2,ATTACH REQUEST,[]
270,1618123242.809222000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
271,1618123242.809222000,INFO,IDENTITY REQUEST,c7258716,IDENTITY <*>,['REQUEST']
272,1618123242.809250000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
273,1618123242.809250000,INFO,IDENTITY RESPONSE,c7258716,IDENTITY <*>,['RESPONSE']
274,1618123294.982940000,INFO,RRC CONNECTION REQUEST,19f1ee84,RRC CONNECTION <*>,['REQUEST']
275,1618123294.982965000,INFO,RRC CONNECTION SETUP,19f1ee84,RRC CONNECTION <*>,['SETUP']
276,1618123295.190114000,INFO,RRC CONNECTION SETUP COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['SETUP COMPLETE']
277,1618123295.190114000,INFO,ATTACH REQUEST,dadcc3b2,ATTACH REQUEST,[]
278,1618123295.190148000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
279,1618123295.190148000,INFO,AUTHENTICATION REQUEST,6577c5e3,AUTHENTICATION <*>,['REQUEST']
280,1618123295.504898000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
281,1618123295.504898000,INFO,AUTHENTICATION RESPONSE,6577c5e3,AUTHENTICATION <*>,['RESPONSE']
282,1618123295.504969000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
283,1618123295.504969000,INFO,SECURITY MODE COMMAND,b9fd3309,SECURITY MODE <*>,['COMMAND']
284,1618123295.504995000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
285,1618123295.504995000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
286,1618123296.128781000,INFO,SECURITY MODE COMMAND,b9fd3309,SECURITY MODE <*>,['COMMAND']
287,1618123296.128832000,INFO,SECURITY MODE COMPLETE,b9fd3309,SECURITY MODE <*>,['COMPLETE']
288,1618123296.128862000,INFO,UE CAPABILITY ENQUIRY,7bc5722c,UE CAPABILITY <*>,['ENQUIRY']
289,1618123296.128892000,INFO,UE CAPABILITY INFORMATION,7bc5722c,UE CAPABILITY <*>,['INFORMATION']
290,1618123296.128929000,INFO,PAGING,0a2f5089,PAGING,[]
291,1618123296.128959000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
292,1618123296.128959000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
293,1618123296.128988000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
294,1618123296.129050000,INFO,UL INFORMATION TRANSFER,8c18cf06,UL INFORMATION TRANSFER,[]
295,1618123296.129050000,INFO,EPS MOBILITY MANAGEMENT MESSAGES,393173e2,EPS MOBILITY MANAGEMENT MESSAGES,[]
296,1618123296.129072000,INFO,RRC CONNECTION RECONFIGURATION,19f1ee84,RRC CONNECTION <*>,['RECONFIGURATION']
297,1618123296.129096000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE,e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION COMPLETE']
298,1618123296.129119000,INFO,MEASUREMENT REPORT: RSRP:	-116	RSRQ:	-14.5	NEIGH:	{0},dd8f31b2,MEASUREMENT REPORT: RSRP: <*> RSRQ: <*> NEIGH: <*>,"['-116', '-14.5', '{0}']"
299,1618123296.343045000,INFO,DL INFORMATION TRANSFER,8731ff20,DL INFORMATION TRANSFER,[]
